timestamp,temp_in,hum_in,temp_out,hum_out,open_close
1523115180,20.290001,47.472500,22.920000,32.560001,0
1523115240,20.290001,47.005001,23.010000,32.580002,0
1523115300,20.250000,47.272499,22.980000,32.119999,0
1523115360,20.230000,47.617500,22.959999,32.099998,0
1523115420,20.230000,47.705002,22.959999,32.150002,0
1523115480,20.240000,47.490002,22.959999,32.189999,0
1523115540,20.230000,47.662498,22.959999,32.160000,0
1523115600,20.250000,47.059998,22.959999,32.209999,0
1523115660,20.240000,47.570000,22.980000,32.240002,0
1523115720,20.570000,47.185001,22.980000,32.270000,0
1523115780,20.230000,47.472500,23.010000,32.290001,0
1523115840,20.889999,47.587502,22.959999,32.299999,0
1523115900,20.230000,47.547501,22.959999,32.299999,0
1523115960,20.230000,47.722500,23.010000,32.299999,0
1523116020,20.270000,47.207500,23.030001,32.360001,0
1523116080,20.559999,47.020000,23.010000,32.360001,0
1523116140,20.230000,47.450001,22.980000,32.349998,0
1523116200,20.230000,47.855000,23.010000,32.389999,0
1523116260,20.889999,47.793335,23.010000,32.410000,0
1523116320,20.870001,47.686665,23.030001,32.450001,0
1523116380,20.889999,47.995003,23.010000,32.480000,0
1523116440,20.870001,48.189999,23.010000,32.470001,0
1523116500,20.889999,47.992500,23.010000,32.500000,0
1523116560,20.230000,48.175003,23.030001,32.540001,0
1523116620,20.870001,48.672501,23.049999,32.560001,0
1523116680,20.850000,48.505001,23.049999,32.590000,0
1523116740,20.845001,48.985001,23.030001,32.580002,0
1523116800,20.850000,49.277500,23.070000,32.580002,0
1523116860,20.799999,48.977501,23.070000,32.590000,0
1523116920,20.630001,49.852501,23.049999,32.639999,1
1523116980,20.670000,49.767502,23.030001,32.669998,0
1523117040,20.670000,50.227501,23.030001,32.709999,0
1523117100,20.650000,50.590000,23.049999,32.700001,0
1523117160,20.650000,50.000000,23.030001,32.740002,0
1523117220,20.610001,49.862499,23.030001,32.790001,0
1523117280,20.619999,49.739998,23.010000,32.799999,0
1523117340,20.596666,49.702499,23.010000,32.770000,0
1523117400,20.610001,50.389999,22.980000,32.820000,0
1523117460,20.610001,49.527500,22.980000,32.830002,0
1523117520,20.610001,49.799999,22.980000,32.770000,0
1523117580,20.600000,49.849998,22.959999,32.740002,0
1523117640,20.590000,50.032501,22.959999,32.700001,0
1523117700,20.570000,49.892502,22.940001,32.619999,0
1523117760,20.590000,49.447502,22.940001,32.580002,0
1523117820,20.570000,48.897499,22.959999,32.500000,0
1523117880,20.549999,49.577499,22.959999,32.470001,0
1523117940,20.526667,49.582500,22.920000,32.410000,0
1523118000,20.549999,49.555000,22.940001,32.349998,0
1523118060,20.520000,49.400002,22.920000,32.360001,0
1523118120,20.500000,48.855000,22.980000,32.330002,0
1523118180,20.480000,49.777500,22.959999,32.299999,0
1523118240,20.469999,49.497498,22.959999,32.299999,0
1523118300,20.480000,49.580002,22.940001,32.240002,0
1523118360,20.459999,49.262501,22.980000,32.270000,0
1523118420,20.440001,49.974998,22.959999,32.270000,0
1523118480,20.440001,49.720001,22.959999,32.270000,0
1523118540,20.469999,48.995003,22.940001,32.240002,0
1523118600,20.440001,49.507500,22.980000,32.240002,0
1523118660,20.420000,49.782501,22.980000,32.240002,0
1523118720,20.400000,48.610001,22.980000,32.270000,1
1523118780,20.370001,49.317497,22.980000,32.240002,0
1523118840,20.350000,49.619999,22.980000,32.270000,0
1523118900,20.350000,49.300003,22.959999,32.270000,0
1523118960,20.290001,48.277500,23.010000,32.270000,0
1523119020,20.299999,49.099998,22.959999,32.290001,0
1523119080,20.309999,49.809998,22.980000,32.299999,0
1523119140,20.290001,50.455002,23.030001,32.320000,0
1523119200,20.270000,50.570000,22.980000,32.349998,0
1523119260,20.250000,51.375000,22.959999,32.349998,0
1523119320,20.280001,51.785000,22.980000,32.360001,0
1523119380,20.270000,51.709999,23.010000,32.380001,0
1523119440,20.270000,51.757500,22.980000,32.360001,0
1523119500,20.290001,51.480000,23.010000,32.410000,0
1523119560,20.290001,51.852501,23.030001,32.360001,0
1523119620,20.309999,51.869999,23.010000,32.410000,0
1523119680,20.330000,52.105000,23.010000,32.349998,0
1523119740,20.430000,50.923332,23.010000,32.389999,0
1523119800,20.440001,51.840000,23.010000,32.360001,0
1523119860,20.480000,52.195000,22.980000,32.389999,0
1523119920,20.570000,52.047501,22.980000,32.380001,0
1523119980,20.665001,52.382500,23.030001,32.410000,0
1523120040,20.770000,51.812500,23.010000,32.389999,0
1523120100,20.656668,51.785000,23.030001,32.419998,0
1523120160,20.570000,51.607498,23.049999,32.439999,0
1523120220,20.309999,51.647499,23.010000,32.450001,0
1523120280,20.405001,52.255001,23.049999,32.450001,0
1523120340,20.520000,52.487499,23.030001,32.470001,0
1523120400,20.570000,52.590000,23.010000,32.480000,0
1523120460,20.610001,52.919998,22.980000,32.509998,0
1523120520,20.400000,52.662498,23.010000,32.529999,1
1523120580,20.230000,52.432499,23.010000,32.509998,0
1523120640,20.384998,52.419998,22.980000,32.540001,0
1523120700,20.559999,52.647499,23.010000,32.540001,0
1523120760,20.653334,52.617500,22.959999,32.590000,0
1523120820,20.793333,52.937500,22.980000,32.580002,0
1523120880,20.930000,52.535000,22.959999,32.590000,0
1523120940,21.023333,52.739998,22.980000,32.560001,0
1523121000,21.122501,52.907501,22.980000,32.540001,0
1523121060,21.263334,52.777500,22.959999,32.619999,0
1523121120,21.352501,53.217499,22.959999,32.610001,0
1523121180,21.459999,53.057499,22.959999,32.650002,0
1523121240,21.437500,53.309998,22.959999,32.639999,0
1523121300,21.440001,53.135002,22.940001,32.590000,0
1523121360,21.465000,53.352501,22.959999,32.639999,0
1523121420,21.536667,53.457500,22.940001,32.639999,0
1523121480,21.395000,53.660000,22.959999,32.650002,0
1523121540,20.930000,53.597500,22.980000,32.669998,0
1523121600,20.959999,54.200001,22.959999,32.650002,0
1523121660,20.994999,54.047501,22.959999,32.680000,0
1523121720,21.025000,53.759998,22.959999,32.700001,0
1523121780,21.033333,53.657501,22.959999,32.709999,0
1523121840,21.073334,53.407501,22.940001,32.730000,0
1523121900,21.100000,53.797501,22.959999,32.740002,0
1523121960,21.070000,53.897499,22.959999,32.790001,0
1523122020,21.183332,53.605000,22.980000,32.759998,0
1523122080,21.295000,53.724998,22.940001,32.740002,0
1523122140,21.346666,53.427498,22.940001,32.790001,0
1523122200,21.427500,53.497498,22.959999,32.830002,0
1523122260,21.443333,53.282501,22.980000,32.849998,0
1523122320,21.280001,53.016666,22.959999,32.880001,1
1523122380,21.436666,53.212502,22.959999,32.939999,0
1523122440,20.975000,52.665001,22.980000,32.970001,0
1523122500,21.154999,53.709999,22.940001,33.000000,0
1523122560,21.286667,53.680000,22.959999,33.029999,0
1523122620,21.293333,53.424999,22.920000,33.020000,0
1523122680,21.270000,53.097500,22.980000,32.610001,0
1523122740,21.243334,52.690002,22.959999,32.650002,0
1523122800,21.224998,52.232502,22.980000,32.730000,0
1523122860,21.209999,52.157501,22.959999,32.770000,0
1523122920,21.185001,51.674999,22.959999,32.820000,0
1523122980,21.123333,50.910000,22.940001,32.869999,0
1523123040,21.110001,51.665001,22.959999,32.910000,0
1523123100,21.086666,51.907501,22.959999,32.990002,0
1523123160,21.045000,51.790001,22.959999,33.049999,0
1523123220,21.033333,52.230000,23.010000,33.110001,0
1523123280,21.014999,51.867500,22.940001,33.200001,0
1523123340,20.980000,51.980000,22.959999,33.290001,0
1523123400,21.150000,52.313332,22.920000,33.320000,0
1523123460,21.075001,52.482498,22.920000,33.250000,0
1523123520,21.136667,52.040001,22.900000,33.110001,0
1523123580,21.559999,51.535000,22.900000,33.049999,0
1523123640,21.549999,51.614998,22.860001,33.000000,0
1523123700,20.950001,51.809998,22.830000,33.000000,0
1523123760,20.969999,51.002502,22.830000,32.970001,0
1523123820,21.230000,50.330002,22.860001,32.970001,0
1523123880,21.440001,49.747501,22.770000,33.169998,0
1523123940,21.420000,49.985001,22.730000,33.139999,0
1523124000,21.369999,50.332500,22.730000,33.220001,0
1523124060,21.305000,49.799999,22.730000,33.290001,0
1523124240,20.440001,49.442497,22.750000,33.380001,0
1523124300,20.486666,49.855000,22.730000,33.410000,0
1523124360,20.549999,49.547501,22.709999,33.090000,0
1523124420,20.639999,50.583332,22.730000,33.189999,0
1523124480,20.670000,51.930000,22.690001,33.310001,0
1523124540,20.636665,52.285000,22.690001,33.400002,0
1523124600,20.650000,52.330002,22.690001,33.480000,0
1523124660,20.629999,52.330002,22.730000,33.599998,0
1523124720,20.629999,52.532501,22.709999,33.660000,0
1523124780,20.629999,51.772499,22.770000,33.700001,0
1523124840,20.629999,52.090000,22.709999,33.810001,0
1523124900,20.695000,51.877499,22.730000,33.869999,0
1523124960,20.670000,52.115002,22.750000,33.950001,0
1523125020,20.639999,52.007500,22.730000,34.009998,0
1523125080,20.580000,51.572502,22.709999,33.570000,0
1523125140,20.545000,51.922501,22.750000,33.639999,0
1523125200,20.500000,51.443333,22.730000,33.669998,0
1523125260,20.500000,51.393333,22.730000,33.750000,0
1523125320,20.480000,50.910000,22.730000,33.810001,0
1523125380,20.459999,50.827499,22.730000,33.810001,0
1523125440,20.430000,48.987499,22.709999,33.889999,0
1523125500,20.420000,48.535000,22.770000,33.889999,0
1523125560,20.400000,49.432503,22.730000,33.900002,0
1523125620,20.350000,49.442501,22.750000,33.950001,0
1523125680,20.309999,50.137501,22.770000,33.919998,0
1523125740,20.270000,49.757500,22.750000,34.029999,0
1523125800,20.250000,49.507500,22.770000,34.009998,0
1523125860,20.236666,48.842499,22.809999,34.029999,0
1523126040,20.330000,49.322502,22.790001,34.029999,0
1523126100,20.396667,49.032501,22.770000,34.099998,0
1523126160,20.469999,49.165001,22.790001,34.130001,0
1523126220,20.469999,49.012501,22.809999,34.130001,0
1523126280,20.500000,49.365002,22.790001,34.150002,0
1523126340,20.466665,49.117500,22.790001,34.189999,0
1523126400,20.466665,49.122501,22.790001,34.220001,0
1523126460,20.430000,48.187500,22.790001,34.220001,0
1523126520,20.406666,47.627502,22.770000,34.209999,0
1523126580,20.400000,48.677498,22.790001,34.250000,0
1523126640,20.357500,48.389999,22.830000,34.290001,0
1523126700,20.316666,48.057499,22.830000,34.270000,0
1523126760,20.283333,48.379997,22.809999,34.290001,0
1523126820,20.270000,48.175003,22.860001,34.320000,0
1523126880,20.299999,48.282501,22.830000,34.419998,0
1523126940,20.385000,48.575001,22.830000,34.380001,0
1523127000,20.500000,48.773335,22.860001,34.410000,0
1523127060,20.570000,48.029999,22.809999,34.360001,0
1523127120,20.525000,47.250000,22.830000,34.389999,0
1523127180,20.653334,46.792500,22.830000,34.450001,0
1523127240,20.695000,45.700001,22.860001,34.450001,0
1523127300,20.799999,44.907501,22.860001,34.529999,0
1523127360,20.570000,44.727501,22.830000,34.060001,0
1523127420,20.400000,44.532501,22.830000,34.509998,0
1523127480,20.466667,43.705002,22.879999,34.090000,0
1523127540,20.535000,43.272499,22.830000,34.099998,0
1523127600,20.760000,44.160000,22.879999,34.090000,0
1523127660,20.480000,42.869999,22.830000,34.099998,0
1523127720,20.850000,42.685001,22.809999,34.099998,1
1523127780,20.570000,43.114998,22.860001,34.099998,0
1523127840,20.310001,42.665001,22.830000,34.099998,0
1523127900,20.629999,42.250000,22.830000,34.099998,0
1523127960,20.893333,43.165001,22.809999,34.150002,0
1523128020,21.040001,43.735001,22.860001,34.160000,0
1523128080,21.250000,42.117500,22.830000,34.180000,0
1523128140,21.340000,42.625000,22.809999,34.160000,0
1523128200,21.480000,42.367500,22.830000,34.189999,0
1523128260,21.200001,43.347500,22.790001,34.160000,0
1523128320,21.005001,43.764999,22.809999,34.160000,0
1523128380,21.150000,44.832500,22.809999,34.180000,0
1523128440,21.160000,44.367500,22.830000,34.180000,0
1523128500,21.196667,43.564999,22.830000,34.220001,0
1523128560,21.219999,43.672501,22.830000,34.189999,0
1523128620,21.170000,44.150002,22.830000,34.180000,0
1523128680,21.136667,45.310001,22.830000,34.240002,0
1523128920,21.170000,44.782501,22.809999,34.240002,0
1523128980,21.150000,45.735001,22.860001,34.290001,0
1523129040,21.183334,45.642502,22.830000,34.270000,0
1523129100,21.120001,45.993332,22.860001,34.320000,0
1523129160,21.120001,45.889999,22.860001,34.330002,0
1523129220,21.080000,46.352501,22.790001,34.360001,0
1523129280,21.127501,46.470001,22.879999,34.360001,0
1523129340,21.120001,46.570000,22.900000,34.360001,0
1523129400,20.975000,47.017502,22.879999,34.389999,0
1523129640,20.549999,46.852501,22.879999,34.389999,1
1523129700,20.049999,47.557499,22.879999,34.360001,0
1523129760,20.244999,47.445000,22.830000,34.349998,0
1523129820,20.529999,48.309998,22.860001,34.360001,0
1523129880,20.719999,47.737499,22.830000,34.389999,0
1523129940,20.845001,47.952499,22.830000,34.410000,0
1523130000,20.889999,48.187500,22.830000,34.410000,0
1523130060,20.469999,48.985001,22.809999,34.410000,0
1523130120,20.280001,48.912498,22.809999,34.439999,0
1523130180,20.290001,48.052498,22.790001,34.389999,0
1523130240,20.290001,48.912498,22.790001,34.470001,0
1523130300,20.299999,49.345001,22.830000,34.450001,0
1523130360,20.330000,49.204998,22.770000,34.380001,0
1523130420,20.323334,49.400002,22.750000,34.410000,0
1523130480,20.280001,49.369999,22.770000,34.349998,0
1523130540,20.260000,49.942497,22.770000,34.240002,0
1523130600,20.230000,49.612499,22.770000,34.189999,0
1523130660,20.670000,49.707500,22.770000,34.150002,0
1523130720,20.820000,50.750000,22.790001,34.480000,0
1523130780,20.799999,50.610001,22.770000,34.509998,0
1523130840,20.790001,50.387501,22.770000,34.450001,0
1523130900,20.744999,50.720001,22.790001,34.380001,0
1523130960,20.730000,50.529999,22.770000,34.360001,0
1523131020,20.670000,51.052498,22.750000,34.380001,0
1523131080,20.650000,51.177498,22.790001,34.330002,0
1523131140,20.639999,51.165001,22.790001,34.380001,0
1523131200,20.596666,50.777500,22.790001,34.330002,0
1523131260,20.600000,50.829998,22.790001,34.330002,0
1523131320,20.580000,51.220001,22.790001,34.299999,0
1523131380,20.580000,51.197502,22.770000,34.290001,0
1523131440,20.530001,51.115002,22.790001,34.299999,0
1523131500,20.513334,51.287498,22.770000,34.270000,0
1523131560,20.430000,51.352501,22.790001,34.290001,0
1523131620,20.309999,51.509998,22.770000,34.220001,1
1523131740,20.080000,51.392502,22.770000,34.270000,0
1523131800,20.120001,51.467499,22.770000,34.320000,0
1523131860,20.130001,51.744999,22.770000,34.270000,0
1523131920,20.139999,52.032501,22.790001,34.349998,0
1523131980,20.139999,51.692497,22.770000,34.320000,0
1523132040,20.139999,51.510002,22.830000,34.299999,0
1523132100,20.160000,51.869999,22.770000,34.299999,0
1523132160,20.146666,51.689999,22.830000,34.299999,0
1523132280,20.100000,51.877502,22.809999,34.299999,0
1523132340,20.100000,51.345001,22.830000,34.320000,0
1523132400,20.090000,51.622498,22.860001,34.330002,0
1523132460,20.064999,51.967499,22.879999,34.330002,0
1523132520,20.080000,51.737499,22.860001,34.330002,0
1523132580,20.090000,52.375000,22.879999,34.330002,0
1523132640,20.080000,52.462502,22.879999,34.320000,0
1523132700,20.090000,52.154999,22.860001,34.299999,0
1523132820,20.010000,52.165001,22.879999,34.330002,0
1523133120,19.860001,51.169998,22.830000,34.349998,1
1523133240,20.100000,50.260002,22.860001,34.360001,0
1523133360,19.969999,50.950001,22.879999,34.330002,0
1523133420,19.950001,51.332500,22.879999,34.299999,0
1523133600,20.010000,51.397499,22.879999,34.360001,0
1523133660,20.000000,51.312500,22.879999,34.330002,0
1523133720,19.990000,51.652500,22.900000,34.349998,0
1523133780,19.950001,51.864998,22.940001,34.360001,0
1523133840,19.980000,51.049999,22.900000,34.360001,0
1523133900,19.950001,51.259998,22.940001,34.320000,0
1523133960,19.950001,51.170002,22.959999,34.330002,0
1523134020,19.940001,50.980000,22.980000,34.349998,0
1523134080,19.930000,49.812500,23.010000,34.349998,0
1523134140,19.915001,50.362503,22.980000,34.330002,0
1523134260,19.900000,50.367500,22.959999,34.299999,0
1523134380,19.834999,51.027500,23.010000,34.320000,0
1523134440,19.850000,51.654999,23.070000,34.320000,0
1523134500,19.833334,51.947498,23.070000,34.360001,0
1523134560,19.860001,51.830002,23.110001,34.410000,0
1523134620,19.879999,52.845001,23.110001,34.419998,0
1523134920,19.870001,50.169998,23.180000,34.439999,0
1523134980,19.653334,45.209999,23.180000,34.439999,1
1523135040,19.570000,41.517502,23.200001,34.380001,0
1523135460,20.200001,47.810001,23.200001,34.389999,0
1523135520,20.225000,44.629997,23.219999,34.380001,0
1523135580,20.330000,44.636665,23.219999,34.349998,0
1523135640,20.520000,41.470001,23.260000,34.389999,0
1523135700,20.583334,53.744999,23.280001,34.389999,0
1523135760,20.623333,50.315002,23.330000,34.389999,0
1523135820,20.770000,47.145000,23.330000,34.360001,0
1523135880,20.889999,46.239998,23.350000,34.360001,0
1523136000,19.209999,46.110001,23.370001,34.349998,0
1523136060,19.145000,45.690002,23.410000,34.299999,0
1523136120,19.030001,46.480000,23.459999,34.320000,0
1523136180,18.889999,46.295002,23.410000,34.320000,0
1523136240,19.135000,46.465000,23.459999,34.299999,0
1523136360,19.309999,46.130001,23.480000,34.290001,0
1523136420,19.283333,46.187500,23.500000,34.299999,0
1523136480,19.750000,45.912498,23.580000,34.220001,0
1523136540,19.872499,46.189999,23.600000,34.220001,0
1523136600,19.895000,46.062500,22.959999,34.209999,0
1523136660,20.190001,46.322502,23.010000,34.180000,0
1523136720,20.270000,45.782501,23.030001,34.189999,0
1523136780,20.400000,45.792500,23.049999,34.180000,0
1523136900,20.549999,46.195000,23.110001,34.130001,0
1523137080,20.610001,46.065002,23.110001,34.130001,0
1523137140,20.700001,46.047501,23.160000,34.090000,0
1523137200,20.740000,46.022499,23.180000,34.119999,0
1523137260,20.780001,46.305000,23.240000,34.090000,0
1523137320,20.770000,46.647499,23.260000,34.040001,0
1523137560,20.850000,46.849998,23.309999,34.029999,0
1523137680,20.820000,46.902500,23.370001,34.029999,0
1523137800,20.799999,46.860001,23.389999,33.959999,0
1523137860,20.820000,46.860001,23.430000,33.919998,0
1523137920,20.799999,46.693333,23.459999,33.869999,0
1523137980,20.799999,45.112499,23.500000,33.770000,0
1523138040,20.790001,46.137501,23.520000,33.700001,0
1523138100,20.780001,47.099998,23.559999,33.630001,0
1523138220,20.760000,47.330002,23.559999,33.570000,0
1523138280,20.773335,47.192501,23.600000,33.959999,0
